Date,Year,Month,Region,Feeder,PoleNumber,AssetID,EquipmentType,Latitude,Longitude,AgeYears,ConditionScore,LoadA,WoodenPoleTiltDeg,InterferenceM,InsulatorContaminationPct,ArresterLeakageCurrentmA,FailureCount12M,MaintenanceOverdueDays,ConsequenceScore,RiskIndex,CriticalFlag,InspectionCostUSD,FailureImpactUSD,RecommendedAction
2025-11-01,2025,Nov,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.5,4.93,145.7,8.13,4.3,,,3,152,78.4,56.0,0,170,7203,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,9.3,3.56,133.6,8.32,3.85,,,1,154,76.3,47.6,0,152,6225,Routine monitoring
2025-11-01,2025,Nov,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,33.0,7.46,138.2,6.56,3.95,,,2,91,79.3,49.5,0,206,6886,Routine monitoring
2025-11-01,2025,Nov,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,9.4,2.92,130.4,8.39,5.13,,,2,158,78.9,51.1,0,181,7120,Routine monitoring
2025-11-01,2025,Nov,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.5,5.86,139.0,8.7,4.6,,,1,151,68.9,43.0,0,130,5490,Routine monitoring
2025-11-01,2025,Nov,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.8,6.91,136.4,7.06,3.79,,,1,159,73.0,47.0,0,131,5672,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,18.9,3.45,138.6,6.95,4.96,,,3,160,85.5,57.6,0,191,7876,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,22.4,7.57,136.4,7.63,3.65,,,1,190,83.0,46.5,0,157,6736,Routine monitoring
2025-11-01,2025,Nov,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.7,5.2,142.0,6.95,4.23,,,1,137,71.5,48.2,0,171,5702,Routine monitoring
2025-11-01,2025,Nov,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,21.9,3.38,142.0,7.54,4.64,,,3,160,74.6,58.1,0,204,7428,Routine monitoring
2025-11-01,2025,Nov,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,24.2,4.22,142.2,6.35,4.22,,,3,106,87.4,59.0,0,184,7913,Routine monitoring
2025-11-01,2025,Nov,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,10.4,3.41,133.0,7.89,4.63,,,1,132,77.4,48.2,0,148,6123,Routine monitoring
2025-11-01,2025,Nov,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.6,6.49,140.7,8.61,3.85,,,1,175,74.2,40.7,0,145,5526,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,12.9,4.52,142.7,8.31,3.92,,,1,184,76.7,48.4,0,141,5865,Routine monitoring
2025-11-01,2025,Nov,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,5.3,3.28,99.9,,3.93,56.8,,1,170,64.0,43.1,0,183,5341,Routine monitoring
2025-11-01,2025,Nov,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.5,4.95,108.0,,4.09,58.6,,1,179,66.7,42.7,0,153,5833,Routine monitoring
2025-11-01,2025,Nov,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.6,6.45,107.8,,4.27,46.8,,1,142,63.5,44.4,0,161,5538,Routine monitoring
2025-11-01,2025,Nov,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,13.9,3.43,104.6,,3.98,64.3,,2,137,73.7,50.3,0,173,6104,Routine monitoring
2025-11-01,2025,Nov,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,10.2,6.12,111.0,,3.99,45.5,,1,159,62.0,40.4,0,178,5600,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,17.0,5.89,100.8,,4.14,43.1,,1,144,72.6,42.9,0,131,5470,Routine monitoring
2025-11-01,2025,Nov,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.6,5.31,111.5,,3.4,57.2,,2,181,71.2,51.6,0,194,6212,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,7.0,4.21,102.2,,4.3,61.2,,1,107,72.6,42.2,0,138,5346,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.6,4.3,101.5,,3.4,57.9,,2,176,74.5,51.5,0,153,6762,Routine monitoring
2025-11-01,2025,Nov,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,24.1,7.64,100.5,,3.49,41.2,,1,93,59.3,37.4,0,173,5198,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.8,6.61,111.2,,3.37,48.2,,1,164,69.9,42.9,0,150,5730,Routine monitoring
2025-11-01,2025,Nov,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,6.1,4.8,106.3,,3.66,55.5,,2,103,72.5,44.6,0,167,6557,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,8.1,7.63,109.0,,3.59,50.9,,0,150,63.7,32.5,0,117,4856,Routine monitoring
2025-11-01,2025,Nov,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,6.0,4.89,110.2,,3.72,43.3,,2,191,78.3,47.0,0,198,6282,Routine monitoring
2025-11-01,2025,Nov,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,15.1,5.84,108.6,,3.82,51.2,,1,178,71.7,43.7,0,146,5727,Routine monitoring
2025-11-01,2025,Nov,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,28.3,7.11,104.3,,4.34,50.6,,2,79,69.5,57.0,0,151,7242,Routine monitoring
2025-11-01,2025,Nov,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.6,7.07,105.8,,3.45,46.8,,0,85,73.9,36.6,0,153,5540,Routine monitoring
2025-11-01,2025,Nov,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.7,6.76,112.8,,3.71,43.5,,0,99,58.6,34.5,0,125,4776,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,27.3,4.99,110.0,,4.17,63.8,,3,128,69.2,53.9,0,224,6859,Routine monitoring
2025-11-01,2025,Nov,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,10.0,7.58,113.7,,3.08,51.3,,1,106,60.2,35.1,0,189,4894,Routine monitoring
2025-11-01,2025,Nov,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,33.4,3.63,113.1,,3.51,,8.91,2,175,69.7,56.8,0,183,7005,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.8,7.68,118.6,,3.63,,8.19,2,148,69.5,43.9,0,195,5725,Routine monitoring
2025-11-01,2025,Nov,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,24.1,3.49,118.6,,3.69,,8.99,3,176,73.5,57.7,0,213,7844,Routine monitoring
2025-11-01,2025,Nov,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,8.5,5.23,117.8,,3.39,,7.91,1,169,72.8,42.6,0,132,6130,Routine monitoring
2025-11-01,2025,Nov,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,13.2,5.03,118.8,,3.8,,8.04,2,138,71.9,46.3,0,160,6353,Routine monitoring
2025-11-01,2025,Nov,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.9,7.58,116.0,,3.59,,7.7,1,157,70.8,44.1,0,170,6126,Routine monitoring
2025-11-01,2025,Nov,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,24.3,3.97,116.8,,3.12,,9.29,2,112,62.4,51.0,0,154,6276,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.9,6.06,123.6,,3.21,,8.14,1,101,79.0,45.5,0,149,6228,Routine monitoring
2025-11-01,2025,Nov,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.7,7.29,123.1,,3.9,,8.25,2,177,73.4,49.0,0,185,6544,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,12.1,7.36,111.4,,3.58,,7.52,2,136,77.9,42.1,0,209,5906,Routine monitoring
2025-11-01,2025,Nov,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,19.5,7.17,111.0,,3.7,,5.88,2,139,76.7,44.9,0,173,6542,Routine monitoring
2025-11-01,2025,Nov,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,23.3,7.02,120.6,,3.16,,8.53,1,129,75.5,45.1,0,147,5912,Routine monitoring
2025-11-01,2025,Nov,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.6,7.18,111.9,,3.25,,7.43,0,85,66.3,34.5,0,129,4544,Routine monitoring
2025-11-01,2025,Nov,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,14.4,5.46,125.8,,3.39,,7.9,1,90,80.6,46.2,0,172,6641,Routine monitoring
2025-11-01,2025,Nov,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,15.0,6.38,117.2,,3.58,,6.78,1,175,79.0,45.5,0,140,5737,Routine monitoring
2025-11-01,2025,Nov,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.7,4.38,112.9,,4.01,,6.86,2,141,71.5,45.0,0,206,6547,Routine monitoring
2025-12-01,2025,Dec,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,9.0,3.36,182.4,7.09,4.45,,,1,164,81.8,55.6,0,136,7207,Routine monitoring
2025-12-01,2025,Dec,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.6,3.52,183.2,9.03,3.88,,,2,109,83.8,60.4,0,208,7891,Routine monitoring
2025-12-01,2025,Dec,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,30.1,6.84,176.4,4.65,4.24,,,1,108,79.8,52.3,0,164,6414,Routine monitoring
2025-12-01,2025,Dec,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.6,3.52,178.5,6.25,4.42,,,2,166,77.7,54.1,0,155,7260,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,7.2,4.66,177.6,9.04,4.89,,,1,153,85.4,50.9,0,170,6708,Routine monitoring
2025-12-01,2025,Dec,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,27.3,7.81,181.1,9.46,4.14,,,1,184,85.7,53.0,0,180,6896,Routine monitoring
2025-12-01,2025,Dec,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.7,3.72,172.2,6.72,4.55,,,1,118,87.3,55.9,0,132,7350,Routine monitoring
2025-12-01,2025,Dec,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,12.0,5.3,174.3,7.19,4.43,,,2,123,85.3,52.7,0,205,7183,Routine monitoring
2025-12-01,2025,Dec,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.5,7.11,182.0,6.85,3.81,,,0,162,79.5,43.2,0,146,5550,Routine monitoring
2025-12-01,2025,Dec,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,23.9,4.72,175.7,9.56,4.48,,,2,170,75.8,58.0,0,156,6590,Routine monitoring
2025-12-01,2025,Dec,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.6,5.38,177.2,6.19,4.44,,,2,154,76.1,57.7,0,197,6676,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,9.3,3.84,180.0,3.8,4.5,,,2,159,76.6,54.7,0,195,6810,Routine monitoring
2025-12-01,2025,Dec,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,33.1,7.09,178.3,5.79,4.03,,,1,76,79.2,53.2,0,173,6349,Routine monitoring
2025-12-01,2025,Dec,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,9.5,3.27,181.1,8.4,5.01,,,2,173,83.2,58.6,0,203,7098,Routine monitoring
2025-12-01,2025,Dec,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.6,6.35,172.2,8.06,4.17,,,1,150,71.1,45.7,0,184,5658,Routine monitoring
2025-12-01,2025,Dec,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.9,6.98,173.8,7.6,4.42,,,2,163,71.2,53.6,0,184,6520,Routine monitoring
2025-12-01,2025,Dec,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,19.0,3.09,183.6,8.15,5.05,,,3,175,84.4,64.7,0,215,8168,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,22.5,7.54,186.8,8.52,4.44,,,1,191,82.5,52.3,0,161,7094,Routine monitoring
2025-12-01,2025,Dec,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.8,5.29,184.9,6.55,4.08,,,1,149,75.5,55.0,0,178,6184,Routine monitoring
2025-12-01,2025,Dec,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,22.0,3.44,177.8,8.49,4.43,,,3,158,70.0,60.9,0,190,7030,Routine monitoring
2025-12-01,2025,Dec,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,24.3,3.93,182.1,7.58,4.2,,,3,102,86.4,62.9,0,191,8242,Routine monitoring
2025-12-01,2025,Dec,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,10.4,3.44,182.6,8.48,3.96,,,1,120,78.2,53.5,0,176,6792,Routine monitoring
2025-12-01,2025,Dec,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.7,6.22,176.5,6.93,4.21,,,1,174,71.9,44.8,0,159,5430,Routine monitoring
2025-12-01,2025,Dec,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,13.0,4.29,181.9,7.33,4.66,,,1,173,77.7,53.3,0,152,6823,Routine monitoring
2025-12-01,2025,Dec,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,5.3,3.7,149.1,,3.76,55.2,,1,163,60.2,48.0,0,177,5407,Routine monitoring
2025-12-01,2025,Dec,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.6,4.76,143.1,,3.69,60.4,,2,185,64.8,49.4,0,163,6485,Routine monitoring
2025-12-01,2025,Dec,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.6,6.33,137.7,,3.91,41.2,,1,145,65.4,49.3,0,141,5748,Routine monitoring
2025-12-01,2025,Dec,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,14.0,3.45,138.1,,3.7,46.5,,1,131,72.5,52.7,0,139,5920,Routine monitoring
2025-12-01,2025,Dec,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,10.3,5.58,142.0,,3.44,54.7,,1,163,66.8,47.1,0,175,5879,Routine monitoring
2025-12-01,2025,Dec,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,17.1,5.68,138.9,,3.03,54.2,,1,145,73.9,49.1,0,162,6137,Routine monitoring
2025-12-01,2025,Dec,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.6,5.1,138.2,,3.57,65.3,,2,194,74.8,57.2,0,209,6503,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,7.0,4.32,140.0,,3.1,67.6,,1,123,77.2,60.2,0,154,6483,Routine monitoring
2025-12-01,2025,Dec,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.7,4.23,150.2,,4.05,71.2,,3,194,69.3,58.9,0,198,6883,Routine monitoring
2025-12-01,2025,Dec,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,24.2,7.29,146.7,,3.52,47.8,,1,105,62.3,45.7,0,145,5561,Routine monitoring
2025-12-01,2025,Dec,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.9,6.1,139.2,,3.77,36.9,,1,181,71.1,48.1,0,132,6142,Routine monitoring
2025-12-01,2025,Dec,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,6.2,4.56,142.1,,3.85,51.2,,1,102,72.8,47.0,0,186,5656,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,8.2,7.57,144.4,,3.19,40.8,,0,160,66.2,39.4,0,115,4956,Routine monitoring
2025-12-01,2025,Dec,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,6.1,4.94,149.5,,4.38,57.4,,1,178,77.5,49.4,0,163,6142,Routine monitoring
2025-12-01,2025,Dec,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,15.2,5.42,138.4,,3.61,51.6,,2,182,72.1,51.9,0,164,6097,Routine monitoring
2025-12-01,2025,Dec,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,28.4,7.01,147.4,,3.65,55.4,,2,90,69.6,50.9,0,187,6167,Routine monitoring
2025-12-01,2025,Dec,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.7,6.94,151.3,,3.23,51.6,,1,105,76.3,45.3,0,153,6008,Routine monitoring
2025-12-01,2025,Dec,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.8,6.58,151.7,,3.9,50.4,,1,105,58.4,43.8,0,155,5601,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,27.3,4.49,145.8,,3.94,59.2,,3,128,68.6,59.3,0,211,7482,Routine monitoring
2025-12-01,2025,Dec,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,10.1,7.71,148.0,,3.22,36.5,,0,115,61.4,37.1,0,154,4959,Routine monitoring
2025-12-01,2025,Dec,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,33.5,3.65,158.3,,4.57,,10.32,2,180,70.1,63.1,0,168,7102,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.8,7.14,159.2,,3.86,,8.78,1,161,66.2,48.0,0,165,6021,Routine monitoring
2025-12-01,2025,Dec,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,24.2,3.57,155.5,,3.83,,9.73,3,189,73.3,62.0,0,204,7004,Routine monitoring
2025-12-01,2025,Dec,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,8.6,5.34,167.3,,2.79,,7.17,1,184,77.4,50.6,0,161,6327,Routine monitoring
2025-12-01,2025,Dec,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,13.2,4.74,160.7,,3.71,,8.82,1,138,77.0,59.1,0,171,6559,Routine monitoring
2025-12-01,2025,Dec,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.9,7.44,153.3,,3.64,,7.31,1,162,75.9,51.4,0,153,5803,Routine monitoring
2025-12-01,2025,Dec,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,24.4,3.82,156.2,,3.02,,8.06,2,113,67.7,56.8,0,188,6794,Routine monitoring
2025-12-01,2025,Dec,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.9,5.68,159.7,,3.38,,7.66,1,105,77.2,49.4,0,148,6616,Routine monitoring
2025-12-01,2025,Dec,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.8,7.1,164.8,,3.69,,9.98,2,167,78.6,67.9,0,172,7917,Preventive maintenance (30d)
2025-12-01,2025,Dec,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,12.1,7.29,166.7,,2.73,,8.7,1,131,73.0,45.1,0,170,5833,Routine monitoring
2025-12-01,2025,Dec,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,19.6,6.61,151.7,,3.97,,5.7,1,153,75.0,49.1,0,143,5946,Routine monitoring
2025-12-01,2025,Dec,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,23.4,6.81,160.2,,3.21,,8.52,2,142,74.8,51.7,0,150,6959,Routine monitoring
2025-12-01,2025,Dec,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.7,7.37,158.4,,3.26,,7.19,1,89,66.7,42.7,0,166,5826,Routine monitoring
2025-12-01,2025,Dec,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,14.5,5.24,160.1,,3.33,,6.95,1,92,74.3,49.5,0,176,5730,Routine monitoring
2025-12-01,2025,Dec,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,15.1,6.21,164.3,,3.93,,8.58,2,171,79.8,52.8,0,157,7388,Routine monitoring
2025-12-01,2025,Dec,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.8,4.36,165.6,,3.63,,7.81,2,153,71.5,51.8,0,150,7056,Routine monitoring
2026-01-01,2026,Jan,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,9.0,3.51,206.6,6.77,4.53,,,1,176,75.8,58.3,0,148,7086,Routine monitoring
2026-01-01,2026,Jan,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.7,3.09,213.8,8.37,4.47,,,2,113,78.8,65.0,0,190,7807,Preventive maintenance (30d)
2026-01-01,2026,Jan,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,30.2,6.53,211.0,10.07,5.2,,,3,107,76.2,62.1,0,190,7695,Routine monitoring
2026-01-01,2026,Jan,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.7,3.41,219.5,9.67,5.0,,,1,187,81.5,60.7,0,150,6687,Routine monitoring
2026-01-01,2026,Jan,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,7.3,4.34,219.9,8.61,4.18,,,1,161,86.9,58.2,0,179,7233,Routine monitoring
2026-01-01,2026,Jan,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,27.4,7.19,218.2,9.43,4.41,,,2,176,87.1,61.2,0,162,7098,Routine monitoring
2026-01-01,2026,Jan,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.7,4.21,214.0,7.98,4.44,,,1,108,83.6,59.0,0,135,6937,Routine monitoring
2026-01-01,2026,Jan,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,12.1,5.44,219.6,6.74,4.61,,,2,121,82.7,57.5,0,206,7705,Routine monitoring
2026-01-01,2026,Jan,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.6,6.99,212.5,8.0,4.18,,,1,162,76.9,49.1,0,164,6701,Routine monitoring
2026-01-01,2026,Jan,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,24.0,4.9,220.0,10.62,4.99,,,3,175,74.0,65.7,0,214,7337,Preventive maintenance (30d)
2026-01-01,2026,Jan,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.7,5.19,219.2,7.05,4.66,,,2,151,72.1,61.4,0,150,7519,Routine monitoring
2026-01-01,2026,Jan,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,9.4,3.57,217.7,7.52,4.77,,,1,150,81.8,60.4,0,178,6516,Routine monitoring
2026-01-01,2026,Jan,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,33.2,7.01,214.0,7.91,5.4,,,2,91,80.8,61.1,0,195,7208,Routine monitoring
2026-01-01,2026,Jan,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,9.6,3.18,221.8,8.28,4.4,,,1,165,81.3,61.5,0,184,7194,Routine monitoring
2026-01-01,2026,Jan,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.7,5.64,210.6,8.24,4.68,,,1,149,73.3,52.8,0,147,6737,Routine monitoring
2026-01-01,2026,Jan,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.9,7.24,218.2,9.03,4.9,,,3,176,72.9,62.1,0,194,7196,Routine monitoring
2026-01-01,2026,Jan,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,19.1,3.35,207.1,10.62,4.13,,,2,161,86.2,65.8,0,180,7771,Preventive maintenance (30d)
2026-01-01,2026,Jan,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,22.6,7.76,211.6,7.27,4.54,,,2,196,83.1,57.2,0,152,7024,Routine monitoring
2026-01-01,2026,Jan,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.8,4.98,213.6,7.17,4.78,,,2,132,72.9,60.5,0,162,6641,Routine monitoring
2026-01-01,2026,Jan,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,22.1,3.26,216.0,7.64,4.11,,,3,159,67.8,65.9,0,209,7575,Preventive maintenance (30d)
2026-01-01,2026,Jan,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,24.4,4.26,208.1,8.58,4.66,,,3,93,88.5,66.5,0,189,7958,Preventive maintenance (30d)
2026-01-01,2026,Jan,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,10.5,3.76,217.4,7.16,4.59,,,1,139,73.0,56.2,0,179,6848,Routine monitoring
2026-01-01,2026,Jan,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.8,6.49,207.8,6.46,4.76,,,1,161,68.8,47.3,0,163,6204,Routine monitoring
2026-01-01,2026,Jan,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,13.1,3.84,209.0,8.47,5.05,,,2,193,73.7,60.3,0,160,7442,Routine monitoring
2026-01-01,2026,Jan,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,5.4,3.76,180.2,,3.73,74.1,,1,162,64.7,53.9,0,159,6260,Routine monitoring
2026-01-01,2026,Jan,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.7,4.89,183.3,,3.85,58.6,,2,193,65.9,54.8,0,163,6749,Routine monitoring
2026-01-01,2026,Jan,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.7,5.74,169.9,,4.47,61.2,,3,151,66.8,60.7,0,204,6614,Routine monitoring
2026-01-01,2026,Jan,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,14.1,3.12,184.8,,4.42,65.4,,2,137,76.3,63.9,0,187,7749,Routine monitoring
2026-01-01,2026,Jan,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,10.4,6.06,185.6,,3.88,51.4,,2,162,67.4,53.3,0,172,6545,Routine monitoring
2026-01-01,2026,Jan,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,17.2,5.44,175.5,,3.75,53.0,,2,133,75.5,57.0,0,175,7392,Routine monitoring
2026-01-01,2026,Jan,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.7,5.33,170.7,,4.02,68.1,,2,191,71.3,60.3,0,166,7131,Routine monitoring
2026-01-01,2026,Jan,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,7.1,4.13,185.1,,3.77,61.5,,1,118,75.6,55.9,0,130,6476,Routine monitoring
2026-01-01,2026,Jan,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.8,4.31,183.3,,4.24,63.5,,2,188,74.0,62.7,0,172,6855,Routine monitoring
2026-01-01,2026,Jan,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,24.2,7.6,172.7,,4.2,50.3,,1,103,58.3,47.7,0,138,5751,Routine monitoring
2026-01-01,2026,Jan,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.9,6.03,183.4,,3.44,61.0,,1,184,64.4,52.0,0,151,5441,Routine monitoring
